"id","user_id","session_id","created_date","input_type","total_token","status","error_code","human","ai"
1691,"462953","901001216","2024-08-13","text","1717",True,"","Thời gian lâu nhất mà đèn năng lượng mặt trời có thể sử dụng là bao lâu?","Thời gian sử dụng lâu nhất của đèn năng lượng mặt trời trong các sản phẩm tôi đã giới thiệu là 32 giờ liên tục của đèn đường năng lượng mặt trời Suntek S6 - Mã: SMDMT000001."
1692,"462953","901001216","2024-08-13","text","",True,"","Bạn muốn tìm kiếm sản phẩm tương tự?","Anh/chị vui lòng nhập thông tin sản phẩm để tìm sản phẩm tương tự."
1693,"462953","901001216","2024-08-13","text","1793",True,"","Thời gian lâu nhất mà đèn năng lượng mặt trời có thể sử dụng là bao lâu?","Thời gian sử dụng lâu nhất của đèn năng lượng mặt trời trong các sản phẩm tôi đã giới thiệu là 32 giờ liên tục của đèn đường năng lượng mặt trời Suntek S6 - Mã: SMDMT000001."
1694,"462953","901001216","2024-08-13","similarity","",True,"",NULL,"Tôi đã tìm được những sản phẩm tương tự mà bạn có thể quan tâm:"
1695,"462953","901001216","2024-08-13","similarity","",True,"",NULL,"Tôi đã tìm được những sản phẩm tương tự mà bạn có thể quan tâm:"
1696,"412270","9008110765","2024-08-13","first_text","",True,"",NULL,"Xin chào anh/chị! Tôi rất hân hạnh được hỗ trợ anh chị trong việc tìm kiếm sản phẩm và chính sách."
1697,"412270","9008110765","2024-08-13","text","",True,"","tồn kho","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
1698,"412270","9008110765","2024-08-13","text","2096",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg?","Tôi thấy có hai sản phẩm máy giặt có khối lượng giặt 10kg:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Bảo hành động cơ: 10 năm
  - Kích thước: cao 85 cm - ngang 60 cm - sâu 65.5 cm - nặng 76 kg
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Lồng giặt thép không gỉ
  - Khóa trẻ em
  - Màn hình hiển thị thời gian
  - Nắp máy kính cường lực tràn viền
  - Dòng điện: 220V/50Hz
  - Tốc độ vắt: 700 vòng/phút
  - Kích thước: 560 x 630 x 1006
  - Trọng lượng: 36,5 kg
  - Sản xuất tại Việt Nam
  - Bảo hành: 24 tháng
  - Giá tiền: 5,158,000 đ

Bạn có thể tham khảo thêm thông tin và chọn sản phẩm phù hợp với nhu cầu của mình."
1705,"234174","9007835386","2024-08-13","first_text","",True,"",NULL,"Xin chào! Mình là trợ lý AI của bạn tại AIO. Mình đang phát triển nên không phải lúc nào cũng đúng. Bạn có thể phản hồi để giúp mình cải thiện tốt hơn. Mình sẵn sàng giúp bạn với câu hỏi về chính sách và tìm kiếm sản phẩm. Hôm nay bạn cần mình hỗ trợ gì không?"
1706,"234174","9007835386","2024-08-13","text","",True,"","Bạn muốn tra cứu hàng tồn kho?","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
1707,"234174","9007835386","2024-08-13","inventory","",True,"","inverter-Qni","Tên Kho: Kho CNCT QNI - Kinh doanh GPTH
Mã kho: MKQNI001009
SL: 2
---------"
1708,"234174","9007835386","2024-08-13","inventory","",True,"","ắc quy-Qni","Anh/chị xin thông cảm! Hiện tại hàng tại Qni đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng 

Tổng số lượng hàng hóa trên cả nước là 80 (ngoại trừ kho kv)
---------
CNCT: VPC
SP: ẮC QUY LITHIUM 48V 100AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: UFO. MODEL: U-P48100-3U
SL: 1
---------
CNCT: THA
SP: ẮC QUY LITHIUM 48V 200AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: UFO. MODEL: U-P48200-2R
SL: 1
---------
CNCT: THA
SP: Ắc quy lưu trữ Lithium dùng trong hệ thống điện mặt trời. Nhãn hiệu: POWERBOX, Loại: Lithium LifePO4 ; model: ES-BOX12 , điện áp: 51,2V, dung lượng: 100 AH-5,12 kWh. Hàng mới 100%
SL: 1
---------
CNCT: NAN
SP: Ắc quy lưu trữ Lithium dùng trong hệ thống điện mặt trời. Nhãn hiệu: POWERBOX, Loại: Lithium LifePO4 ; model: ES-BOX12 , điện áp: 51,2V, dung lượng: 100 AH-5,12 kWh. Hàng mới 100%
SL: 2
---------
CNCT: HNI
SP: Ắc quy lưu trữ Lithium dùng trong hệ thống điện mặt trời. Nhãn hiệu: UFO, Loại: Lithium LifePO4; model: U-P48100-3U, điện áp: 48V, dung lượng: 100 AH-4.8 kWh
SL: 2
---------
CNCT: DTP
SP: ẮC QUY LITHIUM 48V 200AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: UFO. MODEL: U-P48200-2R
SL: 1
---------
CNCT: DNG
SP: Ắc quy Lithium 51.2V 100AH, sử dụng cho hệ thống điện năng lượng mặt trời, hiệu: Deye, Model: SE-G5.1 PRO-B
SL: 1
---------
CNCT: BDH
SP: Ắc quy Lithium 51.2V 100AH, sử dụng cho hệ thống điện năng lượng mặt trời, hiệu: Deye, Model: SE-G5.1 PRO-B
SL: 1
---------
CNCT: TNN
SP: ẮC QUY LITHIUM 48V 100AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: UFO. MODEL: U-P48100-3U
SL: 1
---------
CNCT: CMU
SP: ẮC QUY LITHIUM 48V 200AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: UFO. MODEL: U-P48200-2R
SL: 1
---------
CNCT: VPC
SP: Ắc quy Lithium 51.2V 100AH, sử dụng cho hệ thống điện năng lượng mặt trời, hiệu: Deye, Model: SE-G5.1 PRO-B
SL: 3
---------
CNCT: THA
SP: Ắc quy Lithium 51.2V 100AH, sử dụng cho hệ thống điện năng lượng mặt trời, hiệu: Deye, Model: SE-G5.1 PRO-B
SL: 2
---------
CNCT: BGG
SP: ẮC QUY LITHIUM 48V 100AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: UFO. MODEL: U-P48100-3U
SL: 1
---------
CNCT: NBH
SP: ẮC QUY LITHIUM 48V 200AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: UFO. MODEL: U-P48200-2R
SL: 2
---------
CNCT: QNM
SP: Ắc quy Lithium 51.2V 100AH, SỬ DỤNG CHO HỆ THỐNG ĐIỆN NĂNG LƯỢNG MẶT TRỜI. HIỆU: DEYE. MODEL: SE-G5.1 PRO-B
SL: 1
---------
CNCT: DNI
SP: Ắc quy Lithium 51.2V 100AH, sử dụng cho hệ thống điện năng lượng mặt trời, hiệu: Deye, Model: SE-G5.1 PRO-B
SL: 1
---------"
1709,"234174","9007835386","2024-08-13","text","2394",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Tôi thấy có hai sản phẩm máy giặt có khối lượng giặt 10kg:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Bảo hành động cơ: 10 năm
  - Kích thước: cao 85 cm - ngang 60 cm - sâu 65.5 cm - nặng 76 kg
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Lồng giặt thép không gỉ
  - Khóa trẻ em
  - Màn hình hiển thị thời gian
  - Nắp máy kính cường lực tràn viền
  - Dòng điện: 220V/50Hz
  - Tốc độ vắt: 700 vòng/phút
  - Kích thước: 560 x 630 x 1006
  - Trọng lượng: 36,5 kg
  - Sản xuất tại Việt Nam
  - Bảo hành: 24 tháng
  - Giá tiền: 5,158,000 đ

Bạn có thể tham khảo thêm thông tin và chọn sản phẩm phù hợp với nhu cầu của mình."
1710,"234174","9007835386","2024-08-13","text","2589",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Loại máy giặt: cửa trước
  - Khối lượng giặt: 10 kg
  - Số người sử dụng: từ 5 - 7 người
  - Kiểu động cơ: truyền động gián tiếp 
  - Tốc độ quay vắt tối đa: 1200 vòng/phút
  - Chất liệu lồng giặt: thép không gỉ
  - Chất liệu vỏ máy: kim loại sơn tĩnh điện
  - Chất liệu nắp máy: nhựa + kính cường lực, thép
  - Sản xuất tại: Thái Lan
  - Thời gian bảo hành động cơ: 10 năm
  - Hiệu suất sử dụng điện: 16.5 wh/kg
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Loại máy giặt: lồng đứng
  - Khối lượng giặt: 10 kg
  - Lồng giặt thép không gỉ
  - Khóa trẻ em
  - Màn hình hiển thị thời gian
  - Nắp máy nắp kính cường lực tràn viền
  - Dòng điện: 220V/50Hz
  - Tốc độ vắt: 700 vòng/phút
  - Kích thước : 560 x 630 x 1006
  - Trọng lượng: 36,5 kg
  - Sản xuất tại: Việt Nam
  - Bảo hành: 24 tháng
  - Giá tiền: 5,158,000 đ

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
1711,"234174","9007835386","2024-08-13","text","2692",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Tôi thấy có hai sản phẩm máy giặt có khối lượng giặt 10kg:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Bảo hành động cơ: 10 năm
  - Kích thước: cao 85 cm - ngang 60 cm - sâu 65.5 cm - nặng 76 kg
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Lồng giặt thép không gỉ
  - Khóa trẻ em
  - Màn hình hiển thị thời gian
  - Nắp máy kính cường lực tràn viền
  - Dòng điện: 220V/50Hz
  - Tốc độ vắt: 700 vòng/phút
  - Kích thước: 560 x 630 x 1006
  - Trọng lượng: 36,5 kg
  - Sản xuất tại Việt Nam
  - Bảo hành: 24 tháng
  - Giá tiền: 5,158,000 đ

Bạn có thể tham khảo thêm thông tin và chọn sản phẩm phù hợp với nhu cầu của mình."
1712,"234174","9007835386","2024-08-13","text","2908",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Tôi thấy có hai sản phẩm máy giặt có khối lượng giặt 10kg:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Bảo hành động cơ: 10 năm
  - Kích thước: cao 85 cm - ngang 60 cm - sâu 65.5 cm - nặng 76 kg
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Lồng giặt thép không gỉ
  - Khóa trẻ em
  - Màn hình hiển thị thời gian
  - Nắp máy kính cường lực tràn viền
  - Dòng điện: 220V/50Hz
  - Tốc độ vắt: 700 vòng/phút
  - Kích thước: 560 x 630 x 1006
  - Trọng lượng: 36,5 kg
  - Sản xuất tại Việt Nam
  - Bảo hành: 24 tháng
  - Giá tiền: 5,158,000 đ

Bạn có thể tham khảo thêm thông tin và chọn sản phẩm phù hợp với nhu cầu của mình."
1713,"234174","9007835386","2024-08-13","text","2357",True,"","So với điều hòa Daikin thì điều hòa MDV có ưu điểm là gì","Anh/chị muốn xem sản phẩm nào? Có tầm giá bao nhiêu? Tôi sẽ giúp Anh/chị tìm kiếm. Cảm ơn Anh/chị."
1714,"234174","9007835637","2024-08-13","first_text","",True,"",NULL,"Xin chào! Là AI trợ lý tại AIO đây. Tôi vẫn đang trong giai đoạn phát triển và có thể không hoàn hảo. Hãy giúp tôi cải thiện bằng cách phản hồi về trải nghiệm của bạn. Tôi có thể hỗ trợ bạn gì về chính sách hoặc thông tin sản phẩm hôm nay?"
1715,"234174","9007835637","2024-08-13","text","2060",True,"","đèn nlmt","Anh/chị muốn xem sản phẩm đèn NLMT nào? Có tầm giá bao nhiêu? Tôi sẽ giúp Anh/chị tìm kiếm. Cảm ơn Anh/chị."
1716,"234174","9007835637","2024-08-13","text","2070",True,"","300w","Tôi thấy có một sản phẩm đèn NLMT 300w:

1. Đèn NLMT ốp trần 300w - Mã: SMSMH000043
  • Kích thước đèn: 320 x 320 mm
  • Kích thước tấm pin: 360 x 530 mm
  • Bảng năng lượng mặt trời: silic đa tinh thể led
  • Công suất: 300w
  • Thông quang ánh sáng: 1800 lm
  • Chỉ số chống nước: ip67
  • Pin :3.5v/22500mah
  • Thời gian sạc pin: 5h - 8h
  • Thời gian chiếu sáng: có thể liên tục 12-15h
  - Giá tiền: 866,000 đ

2. Đèn NLMT đĩa bay UFO 300w - Mã: SMSMH000065
  • Công suất: 300w
  • Kích thước panel: 420x420mm
  • Dung lượng pin: 3.2v/25000mah
  • Thời gian sạc: 4h-6h
  • Thời gian chiếu sáng: 10h-12h
  • Hệ số chống nước: ip66
  - Giá tiền: 878,000 đ

Bạn có thể tham khảo thêm thông tin và chọn sản phẩm phù hợp với nhu cầu của mình."
1717,"234174","9007835637","2024-08-13","text","1755",True,"","đèn khác","Anh/chị muốn xem sản phẩm nào? Có tầm giá bao nhiêu? Tôi sẽ giúp Anh/chị tìm kiếm. Cảm ơn Anh/chị."
1718,"234174","9007835637","2024-08-13","similarity","",True,"","similarity_status_true","Bạn hãy nhập thông tin về giá hoặc thông số kỹ thuật của sản phẩm bạn đang quan tâm:"
1719,"234174","9007835637","2024-08-13","text","2852",True,"","đèn led năg lượng mặt trời","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Bộ đèn led năng lượng mặt trời SV05 - Mã: SMDEN000027
  - Công suất định mức: 90w
  - Bảng điều khiển năng lượng mặt trời: polycrystal 6v/15w
  - Nhiệt độ làm việc: -20c ~ 65c
  - Nhiệt độ màu: 6500k
  - Tuổi thọ bóng đèn led: 50.000 giờ
  - Chế độ điều khiển: tích hợp bộ cảm biến ánh sáng, tự động bật đèn khi trời tối, tắt đèn khi trời sáng
  - Lớp chống thấm nước: ip-65
  - Thời gian chiếu sáng: 28-30h liên tục
  - Pin: 30.000mah lifepo4
  - Màu sắc: đen
  - Kích thước: 42 x 42 x 12.5 cm 
  - Cân nặng: 3kg
  - Giá tiền: 1,401,000 đ

2. Bộ đèn led năng lượng mặt trời SV06 - Mã: SMDEN000028
  - Công suất định mức: 150w
  - Bảng điều khiển năng lượng mặt trời: polycrystal 6v/25w
  - Nhiệt độ làm việc: -20c ~ 65c
  - Nhiệt độ màu: 6500k
  - Tuổi thọ bóng đèn led: 50.000 giờ
  - Chế độ điều khiển: tích hợp bộ cảm biến ánh sáng, tự động bật đèn khi trời tối, tắt đèn khi trời sáng
  - Lớp chống thấm nước: ip-65
  - Thời gian chiếu sáng: 28-30h liên tục
  - Pin: 48.000mah lifepo4
  - Màu sắc: đen
  - Kích thước: 55 x 55 x 12.5 cm 
  - Cân nặng: 4.8kg
  - Giá tiền: 1,660,000 đ

3. Đèn led năng lượng mặt trời hiệu: Suntek. Model: SHL-01 - Mã: SMDMT000009
  - Công suất đèn: 5w
  - Bảng điều khiển năng lượng mặt trời: polycrystal 5v/4w
  - Nhiệt độ làm việc: -20c ~ 65c
  - Nhiệt độ màu: 6500k
  - Thời gian chiếu sáng: 11-12h liên tục
  - Pin: 2.400mah 
  - Kích thước đèn: 15 x 4.5 cm
  - Kích thước tấm năng lượng mặt trời: 17.3 x 16.5 x 13 cm
  - Cân nặng: 0.7kg
  - Giá tiền: 415,000 đ

4. Bộ đèn led năng lượng mặt trời SV08. Hiệu: Suntek - Mã: SMDMT000016
  - Công suất định mức: 250w
  - Bảng điều khiển năng lượng mặt trời: polycrystal 6v/25w
  - Nhiệt độ làm việc: -20c ~ 65c
  - Nhiệt độ màu: 6500k
  - Tuổi thọ bóng đèn led: 50.000 giờ
  - Chế độ điều khiển: tích hợp bộ cảm biến ánh sáng, tự động bật đèn khi trời tối, tắt đèn khi trời sáng
  - Lớp chống thấm nước: ip-65
  - Thời gian sạc: 7-8h
  - Thời gian chiếu sáng: 16-18h liên tục
  - Pin: 3.2v/60.000mah lifepo4
  - Màu sắc: đen
  - Kích thước: 57.5 x 57.5 x 12 cm 
  - Cân nặng: 5kg
  - Giá tiền: 1,938,000 đ

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
1720,"234174","9007835637","2024-08-13","text","3010",True,"","máy lọc nước","Xin chào, dựa trên thông tin tôi đã tìm thấy, tôi cung cấp cho bạn một số thông tin tham khảo:

1. Máy lọc nước Pentair Everpure H104 - Mã: M&EGD000115
  - Thương hiệu: Pentair
  - Xuất xứ lõi lọc chính: USA
  - Công suất: 3.785 lít
  - Tốc độ chảy: 1.9 lít/phút
  - Công nghệ: Everpure
  - Không sử dụng điện, không có nước thải, không bình chứa
  - Giá tiền: 3,121,000 đ

2. Máy lọc nước Karofi KAQ-U06V - Mã: M&EGD000031
  - Kiểu lắp đặt: Lắp âm
  - Loại máy: Máy lọc nước RO
  - Công nghệ lọc: Thẩm thấu ngược RO
  - Kháng khuẩn: Nano Silver
  - Dung tích bình chứa: 5 lít
  - Tỉ lệ lọc - thải: Lọc 5 - Thải 5
  - Công suất lọc: 20 lít/giờ
  - Công suất tiêu thụ điện trung bình khoảng: 0.025 kw/h
  - Áp lực nước yêu cầu: 21 - 414 kPa
  - Thương hiệu của: Việt Nam
  - Giá tiền: 4,003,000 đ

3. Máy lọc nước A. O. Smith C1 - Mã: M&EGD000027
  - Loại máy: Máy lọc nước RO, để bàn
  - Số lõi lọc: 4 lõi
  - Dung tích bình chứa: 5 lít
  - Tỷ lệ lọc - thải: Lọc 5 - Thải 5 
  - Công suất tiêu thụ điện trung bình: 0.048 kw/h
  - Tiện ích:
  - Chế độ cút nối nhanh dễ dàng thay lõi
  - Ngừng hoạt động khi nước đầy bình
  - Ngừng hoạt động khi áp lực nước thấp
  - Tự động xả nước thải
  - Thương hiệu của: Mỹ
  - Giá tiền: 5,764,000 đ

4. Máy lọc nước Empire nóng nguội - 10 cấp lọc EPML038 - Mã: M&EGD000220
  - Dòng máy: Empire Pro nóng nguội
  - Hình dáng: Máy lọc nước tủ đứng
  - Số lõi lọc: 10 lõi lọc
  - Công nghệ lọc: Công nghệ lọc RO
  - Công suất lọc nước: 10 – 15 lít/giờ
  - Dung tích bình chứa: Tổng 12 lít 
  - Công suất tiêu thụ điện: Tổng 0.55 kw/h
  - Nhiệt độ: Nóng 98 độ C
  - Kích thước: Cao 112.5 cm – ngang 43.2 – rộng 35 cm
  - Trọng lượng: 21.5 kg
  - Bơm và van điều tiết: Hệ thống bơm – hút 2 chiều, van điện từ
  - Tiện ích: Có nước nóng, 1 vòi 2 chế độ nước
  - Chất liệu: Thép hợp kim
  - Giá tiền: 4,550,000 đ

Nếu bạn cần thêm thông tin chi tiết về từng sản phẩm, hãy cho tôi biết!!"
1721,"448897","9008007735","2024-08-14","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
1722,"448897","9008007735","2024-08-14","text","2669",True,"","Tôi cần máy giặt nào có khối lượng giặt 10kg","Tôi thấy có hai sản phẩm máy giặt có khối lượng giặt 10kg:

1. Máy giặt Electrolux UltimateCare 500 Inverter EWF1024P5SB - Mã: 128004000003
  - Bảo hành động cơ: 10 năm
  - Kích thước: cao 85 cm - ngang 60 cm - sâu 65.5 cm - nặng 76 kg
  - Giá tiền: 10,516,000 đ

2. Máy giặt Aqua cửa trên - 10kg Aqw-U100FT.BK - Mã: 128003000002
  - Lồng giặt thép không gỉ
  - Khóa trẻ em
  - Màn hình hiển thị thời gian
  - Nắp máy kính cường lực tràn viền
  - Dòng điện: 220V/50Hz
  - Tốc độ vắt: 700 vòng/phút
  - Kích thước: 560 x 630 x 1006
  - Trọng lượng: 36,5 kg
  - Sản xuất tại Việt Nam
  - Bảo hành: 24 tháng
  - Giá tiền: 5,158,000 đ

Bạn có thể tham khảo thêm thông tin và chọn sản phẩm phù hợp với nhu cầu của mình."
1723,"448897","9008007735","2024-08-14","text","1544",True,"","hc23","Camera trong nhà HC23 - Mã: ITCAM000071
  • Thông số sản phẩm: độ phân giải full hd 2mpx 
  • Hỗ trợ hồng ngoại lên tới khoảng cách 10m
  • Tính năng đàm thoại 02 chiều 
  • Tự động xoay 360 độ, bám theo mọi chuyển động.
  • Hình ảnh sắc nét, công nghệ nén hình ảnh theo chuẩn h.265
  • Gọi điện khẩn cấp sos từ camera lên ứng dụng viettel home
  • Công nghệ ai thông minh phân biệt giữa người và vật, giảm cảnh báo giả.
  • Cài đặt camera báo động bằng nhiều âm thanh khác nhau khi phát hiện người, chuyển động.
  • Bảo hành: 12 tháng tại các cửa hàng viettel
  - Giá tiền: 547,000 đ"
1724,"234174","9007835669","2024-08-14","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
1725,"234174","9007835669","2024-08-14","text","",True,"","Bạn muốn tra cứu hàng tồn kho?","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
1726,"412709","9008031400","2024-08-14","first_text","",True,"",NULL,"Rất vui khi được hỗ trợ anh/chị trong việc tìm kiếm sản phẩm. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mong anh/chị thông cảm!"
1727,"412709","9008031400","2024-08-14","text","",True,"","Bạn muốn tra cứu hàng tồn kho?","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
1728,"412709","9008031400","2024-08-14","inventory","",False,"Lỗi toàn hệ thống!",NULL,"Rất tiếc vì sự cố không mong muốn này. Chúng tôi đang nỗ lực khắc phục và sẽ sớm trở lại. Cảm ơn sự thông cảm của bạn!"
1729,"412709","9008031400","2024-08-14","inventory","",True,"","sunteck 200w-gia lai","Anh/chị xin thông cảm! Hiện tại hàng tại gia lai đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng hoặc kiểm tra lại thông tin sản phẩm muốn tra cứu."
1730,"412709","9008031400","2024-08-14","inventory","",True,"","aio-gia lai","Anh/chị xin thông cảm! Hiện tại hàng tại gia lai đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng 

Tổng số lượng hàng hóa trên cả nước là 13644 (ngoại trừ kho kv)
---------
CNCT: YBI
SP: Nồi Đơn AIO Smart 3,5L 365x280x125
SL: 12
---------
CNCT: KHA
SP: Nồi cơm điện AIO Smart AIORCO3L23G/4CO
SL: 3
---------
CNCT: KHA
SP: Bộ đèn đường năng lượng mặt trời AIO smart (công suất 300W, bảo hành 24 tháng)
SL: 3
---------
CNCT: KHA
SP: Bộ đèn pha led chống lóa năng lượng mặt trời AIO smart (công suất 200W, bảo hành 18 tháng)
SL: 1
---------
CNCT: TNH
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 11
---------
CNCT: TNH
SP: Bộ nồi Inox sơn đỏ (3 cái/Bộ)-AIO/THP-NBT 168B
SL: 9
---------
CNCT: TBH
SP: Bếp điện từ đơn AIOHB02S23B2100
SL: 50
---------
CNCT: TBH
SP: Nồi Đơn AIO Smart 3,5L 365x280x125
SL: 50
---------
CNCT: TVH
SP: Nồi Đơn AIO Smart 3,5L 365x280x125
SL: 32
---------
CNCT: TQG
SP: Ấm đun nước AIO Smart AIOKTO2L23W/1C5 (màu đen)
SL: 44
---------
CNCT: VLG
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 16
---------
CNCT: VPC
SP: Bếp điện từ đơn AIOHB02S23B2100
SL: 28
---------
CNCT: TNN
SP: Ấm đun nước AIO Smart AIOKTO2L23W/1C5 (màu trắng)
SL: 27
---------
CNCT: TNN
SP: Bộ đèn pha năng lượng mặt trời AIO smart (công suất 200W, bảo hành 24 tháng)
SL: 2
---------
CNCT: THA
SP: Ấm đun nước AIO Smart AIOKTO2L23W/1C5 (màu đen)
SL: 36
---------
CNCT: THA
SP: Bộ đèn đường năng lượng mặt trời AIO smart (công suất 200W, bảo hành 24 tháng)
SL: 4
---------"
1731,"277438","9010018630","2024-08-14","first_text","",True,"",NULL,"Chào bạn! Tôi là AI hỗ trợ của AIO. Do đang trong quá trình hoàn thiện nên tôi có thể mắc lỗi. Mọi góp ý của bạn đều giúp tôi ngày càng hoàn thiện. Tôi có thể giúp gì cho bạn về các vấn đề chính sách hoặc tìm kiếm thông tin sản phẩm hôm nay?"
1732,"277438","9010018630","2024-08-14","text","",True,"","Bạn muốn tra cứu hàng tồn kho?","Anh/chị vui lòng nhập mã hoặc tên sản phẩm và mã tỉnh theo mẫu sau:"
1733,"277438","9010018630","2024-08-14","inventory","",True,"","máy giặt a qua-điện biên","Anh/chị xin thông cảm! Hiện tại hàng tại điện biên đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng hoặc kiểm tra lại thông tin sản phẩm muốn tra cứu."
1734,"277438","9010018630","2024-08-14","inventory","",True,"","bếp từ đôi a-điện biên","Anh/chị xin thông cảm! Hiện tại hàng tại điện biên đã hết hãy liên hệ chi nhánh để bổ sung thêm hàng 

Tổng số lượng hàng hóa trên cả nước là 541 (ngoại trừ kho kv)
---------
CNCT: TNH
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 11
---------
CNCT: VLG
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 16
---------
CNCT: TGG
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 14
---------
CNCT: HNI
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 4
---------
CNCT: AGG
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 19
---------
CNCT: QBH
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 1
---------
CNCT: HPG
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 6
---------
CNCT: DNI
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 3
---------
CNCT: HCM
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 3
---------
CNCT: VTU
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 10
---------
CNCT: NAN
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 34
---------
CNCT: PTO
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 21
---------
CNCT: NDH
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 14
---------
CNCT: HNM
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 7
---------
CNCT: HDG
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 3
---------
CNCT: KTM
SP: Bếp từ đôi AIO v2 (AIOHB03D22B/4400)
SL: 8
---------"
1735,"412266","9008110389","2024-08-14","first_text","",True,"",NULL,"Xin chào anh/chị! Tôi rất hân hạnh được hỗ trợ anh chị trong việc tìm kiếm sản phẩm và chính sách."
